gc_id,segment,model,n_horizons,mape_median,mape_mean,mape_p95,mae,rmse,bias,bias_pct,best_horizon
263500,Storage,LSTM,4,6.3,8.29,16.58,1.9553,2.5484,-1.1255,-4.13,T+4
263500,Storage,LightGBM,4,19.38,22.9,40.23,4.8055,5.3523,4.8055,22.9,T+2
263500,Storage,XGBoost,4,29.66,25.63,36.96,5.3753,5.8687,5.3753,25.63,T+2
269933,Storage,LSTM,4,15.36,12.74,16.74,4.7056,5.1577,-4.7056,-12.75,T+4
269933,Storage,XGBoost,4,15.59,16.56,27.71,6.0943,7.14,-6.0943,-16.56,T+1
269933,Storage,LightGBM,4,19.22,19.93,33.46,7.3332,8.6509,-7.3332,-19.93,T+1
278521,Storage,LightGBM,4,7.64,7.94,15.12,79.1085,104.2244,-73.925,-7.37,T+1
278521,Storage,XGBoost,4,9.8,9.53,16.91,94.756,119.4861,-88.0835,-8.8,T+1
278521,Storage,LSTM,4,51.2,52.05,55.76,501.057,504.2574,-501.057,-52.05,T+2
279096,Storage,LSTM,4,3.23,4.85,10.6,9.7089,13.2143,-3.8634,-1.62,T+3
279096,Storage,XGBoost,4,5.15,5.04,5.8,9.6962,9.8838,-1.484,-0.51,T+2
279096,Storage,LightGBM,4,7.19,6.52,8.29,12.4541,13.0235,4.7076,2.87,T+3
281533,Storage,LSTM,4,18.12,17.58,18.68,4.1425,4.1514,4.1425,17.58,T+1
281533,Storage,LightGBM,4,117.68,122.22,151.3,28.8212,29.2759,28.8212,122.22,T+4
281533,Storage,XGBoost,4,151.83,148.73,160.22,35.0948,35.2319,35.0948,148.73,T+2
287416,Storage,XGBoost,4,5.67,13.08,31.96,11.225,16.3934,-11.225,-13.08,T+4
287416,Storage,LSTM,4,7.69,10.24,18.3,8.0261,8.7232,-1.2369,-0.27,T+2
287416,Storage,LightGBM,4,9.68,12.14,23.54,10.4329,12.8254,-10.4329,-12.14,T+4
287430,Storage,XGBoost,4,0.4,0.54,1.22,0.3016,0.4115,0.1853,0.33,T+4
287430,Storage,LightGBM,4,0.78,0.96,2.06,0.538,0.7192,-0.5127,-0.91,T+4
287430,Storage,LSTM,4,31.3,30.46,31.44,17.2229,17.2362,17.2229,30.46,T+4
287433,Storage,XGBoost,4,0.34,0.59,1.48,0.3307,0.4877,0.2437,0.44,T+4
287433,Storage,LightGBM,4,0.73,0.92,2.04,0.5136,0.7048,-0.4391,-0.78,T+4
287433,Storage,LSTM,4,35.06,34.27,35.52,19.3604,19.3735,19.3604,34.27,T+4
287443,Storage,XGBoost,4,0.34,0.59,1.48,0.3307,0.4877,0.2437,0.44,T+4
287443,Storage,LightGBM,4,0.73,0.92,2.04,0.5136,0.7048,-0.4391,-0.78,T+4
287443,Storage,LSTM,4,29.67,28.91,30.11,16.3316,16.3473,16.3316,28.91,T+4
287446,Storage,XGBoost,4,0.34,0.6,1.48,0.3352,0.4878,0.2507,0.45,T+4
287446,Storage,LightGBM,4,0.67,0.9,2.04,0.5078,0.7024,-0.4432,-0.79,T+4
287446,Storage,LSTM,4,28.59,27.82,28.99,15.7165,15.7327,15.7165,27.82,T+4
287454,Storage,XGBoost,4,0.34,0.59,1.48,0.3307,0.4877,0.2437,0.44,T+4
287454,Storage,LightGBM,4,0.69,0.9,2.04,0.5026,0.7028,-0.4502,-0.8,T+4
287454,Storage,LSTM,4,30.75,29.98,31.19,16.94,16.9551,16.94,29.99,T+4
287457,Storage,XGBoost,4,0.34,0.59,1.48,0.3307,0.4877,0.2437,0.44,T+4
287457,Storage,LightGBM,4,0.69,0.9,2.04,0.5026,0.7028,-0.4502,-0.8,T+4
287457,Storage,LSTM,4,28.72,27.96,29.15,15.7949,15.8111,15.7949,27.96,T+4
287463,Storage,XGBoost,4,0.34,0.61,1.55,0.342,0.5096,0.2553,0.46,T+4
287463,Storage,LightGBM,4,1.04,1.08,2.17,0.6046,0.809,-0.5301,-0.94,T+4
287463,Storage,LSTM,4,27.77,27.01,28.18,15.2558,15.2726,15.2558,27.01,T+4
287478,Storage,LightGBM,4,6.95,7.9,14.2,10.957,12.338,-1.9778,-0.3,T+2
287478,Storage,LSTM,4,10.96,11.12,20.26,16.5454,20.9886,-7.2737,-3.27,T+4
287478,Storage,XGBoost,4,11.95,12.04,16.74,17.5216,19.0255,-8.6764,-4.55,T+2
287500,Storage,LSTM,4,6.34,9.4,18.66,11.0511,12.8368,3.703,4.02,T+4
287500,Storage,XGBoost,4,7.45,11.88,25.95,13.8972,17.2742,4.2674,4.84,T+4
287500,Storage,LightGBM,4,10.11,12.58,27.38,14.6463,18.7111,6.455,6.64,T+4
287511,Storage,LightGBM,4,13.38,20.78,49.63,2.6448,3.6409,1.0641,9.52,T+1
287511,Storage,XGBoost,4,18.02,18.96,37.82,2.4181,3.13,2.395,18.8,T+2
287511,Storage,LSTM,4,42.16,42.18,54.63,5.369,5.4737,5.369,42.18,T+2
287512,Storage,XGBoost,4,12.86,14.72,30.6,1.8668,2.4356,1.8211,14.34,T+1
287512,Storage,LightGBM,4,16.3,15.38,28.38,1.8329,2.3498,1.4586,12.23,T+4
287512,Storage,LSTM,4,88.08,82.14,90.77,10.0909,10.1299,10.0909,82.15,T+4
287524,Storage,XGBoost,4,9.45,11.47,24.59,1.9948,2.6475,1.4842,8.45,T+4
287524,Storage,LightGBM,4,11.53,11.2,20.9,1.931,2.4291,1.9221,11.15,T+4
287524,Storage,LSTM,4,41.91,39.41,46.48,6.913,6.9878,6.913,39.41,T+4
287539,Storage,XGBoost,4,4.75,9.84,26.06,1.7179,2.6866,1.2971,7.33,T+4
287539,Storage,LightGBM,4,16.63,14.09,22.32,2.4249,2.8493,2.4249,14.08,T+4
287539,Storage,LSTM,4,40.42,37.96,44.97,6.6566,6.7342,6.6566,37.96,T+4
287542,Storage,XGBoost,4,5.69,10.31,26.31,1.7948,2.7143,1.3947,7.92,T+4
287542,Storage,LightGBM,4,17.34,14.44,22.32,2.4771,2.8977,2.4771,14.44,T+4
287542,Storage,LSTM,4,43.76,40.81,47.77,7.1332,7.2109,7.1332,40.81,T+4
287548,Storage,XGBoost,4,4.73,9.84,26.07,1.7198,2.6862,1.3371,7.57,T+4
287548,Storage,LightGBM,4,16.55,14.09,22.23,2.4287,2.8479,2.4197,14.05,T+4
287548,Storage,LSTM,4,44.65,42.12,49.35,7.3916,7.4616,7.3916,42.12,T+4
287552,Storage,XGBoost,4,5.16,10.04,26.12,1.753,2.6977,1.3321,7.53,T+4
287552,Storage,LightGBM,4,16.58,14.06,22.32,2.4203,2.8451,2.4203,14.06,T+4
287552,Storage,LSTM,4,42.86,40.36,47.48,7.0804,7.1533,7.0804,40.36,T+4
287586,Storage,LightGBM,4,2.15,5.8,16.38,2.5644,4.2675,-2.5294,-5.71,T+4
287586,Storage,XGBoost,4,6.5,7.1,14.74,3.0818,4.1896,-3.0818,-7.1,T+4
287586,Storage,LSTM,4,28.9,28.35,36.92,11.5628,11.8136,11.5628,28.35,T+3
287600,Storage,LightGBM,4,6.12,6.69,13.52,2.8431,3.7114,-1.3075,-2.7,T+4
287600,Storage,XGBoost,4,6.96,8.13,14.72,3.4774,4.2129,-2.203,-4.89,T+4
287600,Storage,LSTM,4,34.41,33.53,42.11,13.6689,13.878,13.6689,33.53,T+3
287603,Storage,XGBoost,4,6.79,11.64,26.39,5.8682,7.3707,-3.4023,-7.45,T+1
287603,Storage,LightGBM,4,9.62,10.83,21.99,5.66,7.41,-5.1032,-10.17,T+1
287603,Storage,LSTM,4,36.95,38.68,59.34,25.0848,30.5242,-25.0848,-38.68,T+4
287606,Storage,LightGBM,4,2.22,5.73,16.19,2.5341,4.2183,-2.5341,-5.73,T+4
287606,Storage,XGBoost,4,6.5,7.1,14.74,3.0818,4.1896,-3.0818,-7.1,T+4
287606,Storage,LSTM,4,28.54,27.99,36.55,11.4144,11.6687,11.4144,27.99,T+3
287641,Storage,LSTM,4,7.19,12.64,29.64,6.3491,8.062,0.9938,4.1,T+3
287641,Storage,XGBoost,4,43.2,48.33,65.54,26.8461,26.9444,26.8461,48.33,T+1
287641,Storage,LightGBM,4,51.41,54.16,64.34,30.6384,30.6946,30.6384,54.15,T+3
287671,Storage,LSTM,4,6.53,12.36,30.29,6.1375,8.1126,1.3994,4.82,T+3
287671,Storage,XGBoost,4,43.33,48.53,65.86,26.9563,27.0552,26.9563,48.53,T+1
287671,Storage,LightGBM,4,51.52,54.37,63.0,30.8181,30.8541,30.8181,54.37,T+1
287673,Storage,LSTM,4,7.77,12.87,29.0,6.5304,8.021,0.624,3.44,T+3
287673,Storage,XGBoost,4,43.33,48.53,65.86,26.9563,27.0552,26.9563,48.53,T+1
287673,Storage,LightGBM,4,51.52,54.37,63.0,30.8181,30.8541,30.8181,54.37,T+1
287674,Storage,LSTM,4,7.45,12.73,29.32,6.4288,8.0352,0.8207,3.79,T+3
287674,Storage,XGBoost,4,43.33,48.53,65.86,26.9563,27.0552,26.9563,48.53,T+1
287674,Storage,LightGBM,4,51.52,54.37,63.0,30.8181,30.8541,30.8181,54.37,T+1
287695,Storage,XGBoost,4,9.27,13.2,29.27,11.1531,14.1417,11.1531,13.2,T+1
287695,Storage,LightGBM,4,10.07,14.61,33.1,12.3874,15.9606,11.3851,13.75,T+1
287695,Storage,LSTM,4,17.38,20.15,38.53,17.4187,20.094,15.0298,18.07,T+1
288800,Storage,LSTM,4,10.16,9.96,15.35,15.3558,17.511,-12.7897,-7.99,T+1
288800,Storage,LightGBM,4,10.54,12.81,26.54,19.9633,25.9516,-19.9633,-12.81,T+1
288800,Storage,XGBoost,4,13.86,13.85,24.16,21.5006,25.6188,-20.3077,-12.94,T+1
293575,Storage,XGBoost,4,5.29,5.38,8.77,1.3599,1.5432,-1.3599,-5.39,T+4
293575,Storage,LightGBM,4,9.6,8.33,11.18,2.121,2.284,-2.121,-8.33,T+1
293575,Storage,LSTM,4,29.95,29.08,30.89,7.3852,7.3982,7.3852,29.08,T+4
297769,Storage,XGBoost,4,4.17,5.91,13.24,1.1792,1.5631,1.0688,5.43,T+1
297769,Storage,LightGBM,4,4.99,4.69,8.69,0.9906,1.291,-0.1545,-0.29,T+4
297769,Storage,LSTM,4,72.28,72.95,88.83,15.2361,15.3138,15.2361,72.95,T+1
297836,Storage,LightGBM,4,4.76,8.78,22.21,3.7865,5.7116,-3.3302,-7.57,T+3
297836,Storage,XGBoost,4,7.61,10.45,23.31,4.4734,6.2211,-4.1915,-9.65,T+4
297836,Storage,LSTM,4,48.04,50.02,66.52,19.5949,19.87,19.5949,50.02,T+1
299308,Storage,XGBoost,4,6.91,8.87,18.56,3.46,4.5509,-1.0215,-1.96,T+4
299308,Storage,LightGBM,4,9.88,10.39,19.7,3.9991,5.02,-0.5032,-0.51,T+4
299308,Storage,LSTM,4,34.98,36.67,52.1,13.9272,14.3309,13.9272,36.67,T+4
303437,Storage,XGBoost,4,10.57,9.65,14.81,26.2495,30.2499,-16.7083,-5.47,T+2
303437,Storage,LSTM,4,10.7,11.27,20.01,31.4146,38.1211,-28.3158,-9.91,T+1
303437,Storage,LightGBM,4,11.13,10.6,15.68,28.9317,32.3358,-24.1854,-8.52,T+1
303784,Storage,LSTM,4,6.06,6.15,8.9,29.5449,31.8657,-22.3524,-4.5,T+4
303784,Storage,LightGBM,4,9.77,9.07,12.15,43.407,46.0163,43.407,9.07,T+4
303784,Storage,XGBoost,4,11.16,10.42,11.48,49.5611,50.3475,49.5611,10.42,T+4
51498,Storage,LightGBM,4,7.04,7.09,10.18,17.8904,19.74,-2.4317,-0.05,T+3
51498,Storage,LSTM,4,8.89,10.23,17.83,26.42,31.9836,-6.9522,-1.34,T+3
51498,Storage,XGBoost,4,10.8,9.62,15.05,23.9039,27.745,1.5222,1.97,T+3
51504,Storage,LightGBM,4,4.06,8.5,22.52,2.3054,3.742,-2.011,-7.12,T+4
51504,Storage,XGBoost,4,7.22,9.44,21.65,2.4513,3.6138,-0.8989,-2.18,T+4
51504,Storage,LSTM,4,70.42,64.46,81.22,14.8684,15.153,14.8684,64.46,T+1
51511,Storage,LightGBM,4,5.71,10.16,25.61,2.7737,4.3514,-2.1152,-7.07,T+4
51511,Storage,XGBoost,4,6.71,9.19,21.56,2.4248,3.6557,-1.0209,-2.62,T+4
51511,Storage,LSTM,4,33.17,29.38,43.46,6.7118,7.3443,6.7118,29.38,T+1
51529,Storage,LightGBM,4,10.75,8.48,12.13,3.9636,4.5486,1.3564,3.64,T+4
51529,Storage,XGBoost,4,14.17,13.76,14.88,6.3769,6.4314,2.674,6.89,T+2
51529,Storage,LSTM,4,23.87,26.88,35.71,12.7301,13.4694,-12.7301,-26.88,T+2
51537,Storage,XGBoost,4,11.4,9.7,12.16,13.8705,14.7034,13.8705,9.7,T+4
51537,Storage,LightGBM,4,13.8,11.5,16.76,16.438,18.6135,16.438,11.5,T+4
51537,Storage,LSTM,4,20.75,20.1,22.22,28.6991,28.8242,28.6991,20.1,T+3
51543,Storage,LightGBM,4,8.71,11.43,23.43,4.6365,5.6389,4.6365,11.43,T+4
51543,Storage,XGBoost,4,12.65,14.36,23.63,5.8635,6.3352,5.8635,14.36,T+3
51543,Storage,LSTM,4,13.21,16.05,26.62,6.5421,7.0702,6.5421,16.05,T+1
51545,Storage,LightGBM,4,8.78,11.26,25.65,4.1434,5.8516,4.0938,11.14,T+4
51545,Storage,XGBoost,4,11.82,11.88,22.72,4.4168,5.5176,4.3861,11.8,T+4
51545,Storage,LSTM,4,58.6,55.4,66.62,21.5013,21.7263,21.5013,55.4,T+4
51549,Storage,LightGBM,4,8.47,11.06,25.65,4.062,5.8489,3.986,10.87,T+4
51549,Storage,XGBoost,4,11.8,11.94,22.73,4.4456,5.5207,4.3517,11.73,T+4
51549,Storage,LSTM,4,52.0,48.93,59.66,18.9626,19.217,18.9626,48.93,T+4
51552,Storage,LSTM,4,4.05,5.34,11.84,6.687,9.1692,-6.687,-5.35,T+2
51552,Storage,XGBoost,4,4.91,4.53,8.17,5.2434,6.7493,5.2434,4.53,T+4
51552,Storage,LightGBM,4,7.35,6.29,9.71,7.2842,8.3594,7.0556,6.11,T+4
51554,Storage,XGBoost,4,6.42,6.76,10.57,4.2729,4.6978,-4.2729,-6.77,T+4
51554,Storage,LightGBM,4,7.45,6.13,9.38,3.8173,4.475,-3.768,-6.06,T+4
51554,Storage,LSTM,4,21.88,22.03,29.4,13.7485,14.0976,13.7485,22.03,T+4
51560,Storage,LightGBM,4,3.27,2.96,4.07,3.7108,3.9423,-1.7656,-1.36,T+4
51560,Storage,XGBoost,4,3.27,3.71,5.79,4.8596,5.3793,-0.8903,-0.45,T+3
51560,Storage,LSTM,4,5.48,7.05,14.7,9.528,12.5602,-9.528,-7.05,T+1
51561,Storage,LSTM,4,4.55,5.84,12.31,7.2771,9.6097,-7.2771,-5.84,T+2
51561,Storage,XGBoost,4,5.21,4.79,8.29,5.5552,6.8657,5.5552,4.78,T+4
51561,Storage,LightGBM,4,8.22,6.78,10.37,7.8457,9.1106,7.7878,6.73,T+4
51566,Storage,LightGBM,4,8.61,11.18,25.65,4.1119,5.85,3.9361,10.75,T+4
51566,Storage,XGBoost,4,11.83,11.95,22.72,4.4503,5.5198,4.3588,11.74,T+4
51566,Storage,LSTM,4,54.97,51.83,62.8,20.1,20.3413,20.1,51.83,T+4
51567,Storage,XGBoost,4,6.41,6.79,10.6,4.287,4.7102,-4.287,-6.79,T+4
51567,Storage,LightGBM,4,7.31,6.26,9.5,3.9113,4.4736,-3.6601,-5.9,T+4
51567,Storage,LSTM,4,21.72,21.86,29.2,13.6389,13.9904,13.6389,21.86,T+4
51568,Storage,XGBoost,4,7.66,7.78,10.84,4.9107,5.1895,-4.9107,-7.78,T+4
51568,Storage,LightGBM,4,7.87,6.55,9.56,4.0836,4.6388,-4.0836,-6.55,T+4
51568,Storage,LSTM,4,19.68,19.9,27.31,12.3949,12.7927,12.3949,19.9,T+4
51570,Storage,LightGBM,4,8.52,11.11,25.77,4.0777,5.8746,4.006,10.92,T+4
51570,Storage,XGBoost,4,11.81,11.84,22.73,4.4017,5.5204,4.4017,11.84,T+4
51570,Storage,LSTM,4,57.89,54.7,65.85,21.2217,21.4497,21.2217,54.69,T+4
51572,Storage,LightGBM,4,5.29,7.24,12.56,1.5131,1.6832,0.9717,4.95,T+3
51572,Storage,XGBoost,4,10.01,10.12,17.96,2.0827,2.4472,2.0827,10.12,T+3
51572,Storage,LSTM,4,12.37,10.45,14.55,2.1556,2.357,1.8782,9.28,T+3
51573,Storage,LightGBM,4,8.71,11.43,23.43,4.6365,5.6389,4.6365,11.43,T+4
51573,Storage,XGBoost,4,12.65,14.31,23.47,5.8457,6.3083,5.8457,14.31,T+3
51573,Storage,LSTM,4,15.69,18.56,29.35,7.5949,8.0533,7.5949,18.56,T+1
51574,Storage,XGBoost,4,16.72,16.18,22.01,6.7721,7.3026,-5.4537,-11.87,T+1
51574,Storage,LightGBM,4,21.02,16.66,23.68,7.2275,8.3277,-7.1303,-16.35,T+1
51574,Storage,LSTM,4,33.45,27.53,35.99,11.7413,13.0167,-11.7413,-27.53,T+1
51576,Storage,XGBoost,4,10.59,18.36,41.04,5.8248,6.7029,-0.1842,4.68,T+4
51576,Storage,LightGBM,4,17.67,24.84,43.95,8.5388,8.7623,-2.6029,-0.6,T+4
51576,Storage,LSTM,4,33.8,30.15,35.42,12.3751,13.2445,-10.2488,-21.47,T+1
51579,Storage,LSTM,4,17.48,17.49,20.86,5.0187,5.3317,-1.7996,-3.32,T+3
51579,Storage,LightGBM,4,58.43,58.29,92.0,14.6008,15.7274,14.6008,58.29,T+4
51579,Storage,XGBoost,4,67.99,64.98,97.97,16.3838,17.4499,16.3838,64.98,T+4
51582,Storage,LightGBM,4,2.96,2.82,4.46,3.5244,3.914,-1.8018,-1.41,T+4
51582,Storage,LSTM,4,3.6,5.47,13.01,7.4887,10.8798,-7.1767,-5.21,T+1
51582,Storage,XGBoost,4,3.67,3.76,5.3,4.8968,5.232,-0.4389,-0.1,T+3
51585,Storage,LightGBM,4,8.52,11.11,25.77,4.0791,5.8746,4.0047,10.92,T+4
51585,Storage,XGBoost,4,11.81,11.84,22.73,4.4017,5.5204,4.4017,11.84,T+4
51585,Storage,LSTM,4,60.36,57.12,68.45,22.1751,22.393,22.1751,57.12,T+4
51586,Storage,LightGBM,4,9.81,9.54,17.17,7.293,9.083,-4.108,-4.47,T+4
51586,Storage,XGBoost,4,11.36,11.73,19.38,9.271,11.0227,-7.8323,-9.44,T+1
51586,Storage,LSTM,4,26.83,33.97,55.95,24.6497,25.9015,24.6497,33.97,T+3
51587,Storage,LightGBM,4,4.9,9.72,25.5,2.6805,4.3349,-2.1907,-7.43,T+4
51587,Storage,XGBoost,4,7.12,9.28,21.37,2.4409,3.6304,-1.0335,-2.69,T+4
51587,Storage,LSTM,4,45.38,41.22,56.59,9.551,10.0068,9.551,41.22,T+1
51588,Storage,XGBoost,4,6.58,6.87,10.6,4.3374,4.7424,-4.3374,-6.87,T+4
51588,Storage,LightGBM,4,7.72,6.34,9.51,3.9489,4.5774,-3.9489,-6.34,T+4
51588,Storage,LSTM,4,19.48,19.63,26.88,12.2339,12.6272,12.2339,19.63,T+4
51593,Storage,LightGBM,4,4.68,9.61,25.45,2.6558,4.331,-2.1585,-7.29,T+4
51593,Storage,XGBoost,4,7.15,9.28,21.37,2.4402,3.6319,-1.0291,-2.67,T+4
51593,Storage,LSTM,4,40.27,36.25,51.07,8.3603,8.8772,8.3603,36.25,T+1
51594,Storage,LSTM,4,2.31,4.4,10.16,5.5106,7.7372,-4.5262,-3.53,T+3
51594,Storage,XGBoost,4,4.91,4.52,8.17,5.2408,6.7492,5.2408,4.52,T+4
51594,Storage,LightGBM,4,7.46,6.5,10.27,7.527,8.6718,7.2984,6.32,T+4
51598,Storage,XGBoost,4,6.57,6.87,10.6,4.3317,4.737,-4.3317,-6.86,T+4
51598,Storage,LightGBM,4,7.34,6.43,9.41,4.0163,4.4684,-3.535,-5.71,T+4
51598,Storage,LSTM,4,21.62,21.77,29.13,13.5854,13.9386,13.5854,21.77,T+4
51600,Storage,LightGBM,4,8.52,11.09,25.72,4.0723,5.8661,4.0015,10.91,T+4
51600,Storage,XGBoost,4,11.86,11.87,22.73,4.4123,5.5244,4.4123,11.87,T+4
51600,Storage,LSTM,4,57.6,54.43,65.56,21.1165,21.345,21.1165,54.42,T+4
51602,Storage,XGBoost,4,4.6,3.9,5.99,1.8417,2.1219,1.8417,3.9,T+4
51602,Storage,LightGBM,4,5.36,5.21,9.62,2.466,3.0384,2.4608,5.2,T+4
51602,Storage,LSTM,4,14.23,14.17,15.53,6.7147,6.7339,6.7147,14.17,T+4
51605,Storage,LightGBM,4,9.81,11.96,25.45,10.1116,14.1802,-6.93,-6.89,T+4
51605,Storage,XGBoost,4,10.88,13.82,27.64,11.8802,15.6553,-10.5544,-11.71,T+4
51605,Storage,LSTM,4,28.39,31.87,57.86,23.0096,25.6257,23.0096,31.87,T+3
51610,Storage,XGBoost,4,7.42,7.47,11.08,4.7121,5.0963,-4.7121,-7.47,T+4
51610,Storage,LightGBM,4,7.62,6.71,10.41,4.1879,4.795,-4.1879,-6.71,T+4
51610,Storage,LSTM,4,20.32,20.56,28.01,12.8123,13.1955,12.8123,20.56,T+4
51613,Storage,LSTM,4,15.27,22.51,51.71,5.8707,7.0746,0.1707,7.24,T+3
51613,Storage,LightGBM,4,19.9,21.26,34.1,7.2637,8.6216,-6.0607,-15.25,T+3
51613,Storage,XGBoost,4,33.32,30.36,34.75,9.9193,10.5191,-7.9342,-20.44,T+1
51619,Storage,LSTM,4,3.96,5.25,11.76,6.5758,9.0887,-6.5758,-5.25,T+2
51619,Storage,XGBoost,4,4.81,4.6,8.23,5.3418,6.7272,5.011,4.34,T+4
51619,Storage,LightGBM,4,5.55,5.15,8.81,5.9567,7.0369,5.6923,4.95,T+4
51621,Storage,LSTM,4,4.86,6.13,12.59,7.6296,9.8809,-7.6296,-6.14,T+2
51621,Storage,XGBoost,4,5.21,4.71,8.29,5.457,6.861,5.457,4.71,T+4
51621,Storage,LightGBM,4,8.07,6.7,10.33,7.7553,9.0047,7.6973,6.65,T+4
51623,Storage,LightGBM,4,27.14,34.28,75.08,18.6087,22.7804,3.4189,18.35,T+3
51623,Storage,LSTM,4,34.19,28.24,43.94,19.2272,23.898,-10.6754,-5.95,T+4
51623,Storage,XGBoost,4,37.23,37.56,62.23,23.1542,26.8472,-3.0283,8.94,T+3
51624,Storage,LightGBM,4,14.04,16.94,31.92,5.0739,6.542,-3.8307,-11.28,T+4
51624,Storage,LSTM,4,14.25,14.88,23.29,4.1669,4.865,-0.9475,-0.64,T+2
51624,Storage,XGBoost,4,15.34,14.61,25.9,4.259,5.4024,-2.3099,-5.75,T+4
51634,Storage,XGBoost,4,4.5,3.85,5.99,1.8182,2.0991,1.8182,3.85,T+4
51634,Storage,LightGBM,4,5.28,5.17,9.61,2.445,3.0212,2.445,5.17,T+4
51634,Storage,LSTM,4,14.41,14.36,15.71,6.8041,6.8227,6.8041,14.36,T+4
51647,Storage,XGBoost,4,6.67,6.92,10.62,4.3666,4.7704,-4.3666,-6.92,T+4
51647,Storage,LightGBM,4,7.65,6.4,9.5,3.9907,4.5623,-3.749,-6.04,T+4
51647,Storage,LSTM,4,22.02,22.18,29.57,13.8409,14.1883,13.8409,22.18,T+4
51650,Storage,XGBoost,4,2.96,6.77,17.33,14.0426,20.2473,14.0426,6.77,T+3
51650,Storage,LSTM,4,6.5,6.76,9.84,14.8451,15.4813,-4.6296,-1.61,T+2
51650,Storage,LightGBM,4,6.94,7.79,14.82,16.7113,19.6904,16.7113,7.78,T+4
51659,Storage,XGBoost,4,3.03,7.0,17.29,14.5638,20.3298,14.5638,7.0,T+3
51659,Storage,LSTM,4,3.35,5.31,12.54,11.1649,15.0358,2.7486,1.71,T+2
51659,Storage,LightGBM,4,7.23,7.22,13.45,15.5385,18.6265,15.5385,7.22,T+4
51667,Storage,LightGBM,4,2.83,3.27,5.17,3.8749,4.1754,1.8197,1.69,T+2
51667,Storage,XGBoost,4,3.64,4.21,6.14,5.0737,5.4493,-0.9362,-0.56,T+3
51667,Storage,LSTM,4,4.07,4.4,8.38,5.3654,6.7421,-0.754,-0.33,T+3
51669,Storage,XGBoost,4,4.51,3.86,6.0,1.8205,2.1018,1.8205,3.86,T+4
51669,Storage,LightGBM,4,5.27,5.19,9.65,2.4563,3.0321,2.4563,5.19,T+4
51669,Storage,LSTM,4,13.12,13.07,14.41,6.1913,6.212,6.1913,13.07,T+4
51682,Storage,LightGBM,4,2.64,5.56,14.49,4.6371,6.8685,1.9278,2.58,T+2
51682,Storage,LSTM,4,3.79,6.2,12.79,5.3528,6.4573,1.7218,2.41,T+4
51682,Storage,XGBoost,4,4.54,4.65,7.23,4.1109,4.433,0.5086,0.88,T+3
51686,Storage,LightGBM,4,4.9,9.69,25.4,2.6717,4.3175,-2.1819,-7.4,T+4
51686,Storage,XGBoost,4,7.12,9.28,21.37,2.4413,3.631,-1.0339,-2.69,T+4
51686,Storage,LSTM,4,40.2,36.19,51.0,8.3454,8.8634,8.3454,36.19,T+1
51697,Storage,LightGBM,4,20.89,27.54,58.62,4.682,5.4881,-0.511,6.65,T+1
51697,Storage,XGBoost,4,32.74,35.55,59.98,5.9941,6.3992,0.5005,13.82,T+3
51697,Storage,LSTM,4,43.95,51.72,109.33,7.3354,9.0131,6.9904,50.42,T+4
51701,Storage,XGBoost,4,4.51,3.86,6.0,1.8205,2.1018,1.8205,3.86,T+4
51701,Storage,LightGBM,4,5.16,5.14,9.65,2.4333,3.017,2.4333,5.14,T+4
51701,Storage,LSTM,4,14.16,14.11,15.48,6.6867,6.7058,6.6867,14.11,T+4
51707,Storage,XGBoost,4,4.5,3.85,5.99,1.8182,2.0991,1.8182,3.85,T+4
51707,Storage,LightGBM,4,5.23,5.14,9.61,2.4345,3.015,2.4345,5.14,T+4
51707,Storage,LSTM,4,11.79,11.73,13.05,5.5554,5.5785,5.5554,11.73,T+4
51713,Storage,LightGBM,4,8.04,11.41,25.36,3.0838,4.3057,-2.468,-8.62,T+4
51713,Storage,XGBoost,4,10.96,10.82,19.91,2.787,3.5234,-1.3755,-4.19,T+4
51713,Storage,LSTM,4,54.65,53.91,73.84,12.8392,13.1332,12.8392,53.91,T+1
51721,Storage,LightGBM,4,3.85,8.39,22.49,2.2809,3.734,-2.0305,-7.21,T+4
51721,Storage,XGBoost,4,7.22,9.49,21.65,2.4637,3.614,-0.9204,-2.27,T+4
51721,Storage,LSTM,4,66.13,60.33,76.66,13.8947,14.1982,13.8947,60.33,T+1
51724,Storage,LSTM,4,4.46,6.03,12.73,10.7288,14.2272,-10.7288,-6.02,T+4
51724,Storage,XGBoost,4,11.23,11.08,17.82,19.0564,22.0593,0.2668,0.79,T+2
51724,Storage,LightGBM,4,20.52,19.16,26.8,32.4036,34.4422,17.0215,10.89,T+2
51727,Storage,XGBoost,4,8.18,7.69,10.62,4.9147,5.24,-4.9147,-7.69,T+1
51727,Storage,LightGBM,4,8.36,8.29,12.39,5.2128,5.6491,-5.2128,-8.29,T+4
51727,Storage,LSTM,4,17.86,18.0,25.08,11.212,11.6317,11.212,18.0,T+4
51731,Storage,XGBoost,4,8.86,14.2,35.18,32.955,51.4559,-31.2455,-13.15,T+2
51731,Storage,LightGBM,4,10.47,14.03,31.97,31.8429,47.305,-31.8429,-14.02,T+1
51731,Storage,LSTM,4,12.29,16.84,36.87,37.7231,54.2938,-37.7231,-16.84,T+2
51747,Storage,XGBoost,4,4.51,3.86,6.0,1.8205,2.1018,1.8205,3.86,T+4
51747,Storage,LightGBM,4,5.18,5.14,9.65,2.4311,3.0188,2.4311,5.14,T+4
